Episode,Cumulative_Reward
2128,0.84
2129,0.84
2130,0.76
2131,0.56
2132,0.64
2133,0.76
2134,0.68
2135,0.8
2136,0.84
2137,0.68
2138,0.8
2139,0.76
2140,0.8
2141,0.64
2142,-1.28
2143,0.8
2144,0.84
2145,0.76
2146,0.68
2147,0.76
2148,0.84
2149,0.6
2150,0.8
2151,0.8
2152,0.64
2153,0.72
2154,0.84
2155,0.6
2156,0.84
2157,0.8
2158,0.8
2159,0.76
2160,0.84
2161,0.52
2162,0.84
2163,0.64
2164,0.8
2165,0.76
2166,0.68
2167,0.84
2168,0.8
2169,0.64
2170,0.8
2171,0.8
2172,0.8
2173,0.72
2174,0.68
2175,0.72
2176,0.84
2177,0.6
2178,0.72
2179,0.84
2180,0.64
2181,0.76
2182,0.84
2183,0.72
2184,0.68
2185,0.64
2186,0.8
2187,0.6
2188,0.84
2189,0.76
2190,0.84
2191,0.84
2192,0.84
2193,0.84
2194,0.84
2195,0.84
2196,0.72
2197,0.84
2198,0.84
2199,0.8
2200,0.48
2201,0.72
2202,0.8
2203,0.84
2204,0.76
2205,0.84
2206,0.84
2207,0.8
2208,0.84
2209,0.72
2210,0.56
2211,0.84
2212,0.84
2213,0.84
2214,0.8
2215,0.48
2216,0.64
2217,0.84
2218,0.84
2219,0.76
2220,0.52
2221,0.8
2222,0.72
2223,0.8
2224,0.68
2225,0.84
2226,0.72
2227,0.68
2228,0.72
2229,0.6
2230,0.76
2231,0.72
2232,0.72
2233,0.72
2234,0.64
2235,0.84
2236,0.72
2237,0.72
2238,0.68
2239,0.68
2240,0.8
2241,0.84
2242,0.76
2243,0.72
2244,0.72
2245,0.84
2246,0.84
2247,0.76
2248,0.8
2249,0.76
2250,0.68
2251,0.76
2252,0.76
2253,0.72
2254,0.8
2255,0.84
2256,0.76
2257,0.72
2258,0.84
2259,-1.32
2260,0.84
2261,0.72
2262,0.68
2263,0.84
2264,0.64
2265,0.72
2266,0.6
2267,0.6
2268,0.76
2269,0.84
2270,0.84
2271,0.8
2272,0.76
2273,0.72
2274,0.84
2275,0.56
2276,0.84
2277,0.8
2278,0.8
2279,0.8
2280,0.84
2281,0.84
2282,0.64
2283,0.84
2284,0.8
2285,0.84
2286,0.68
2287,0.48
2288,0.68
2289,0.72
2290,0.84
2291,0.6
2292,0.8
2293,0.76
2294,0.6
2295,0.76
2296,0.52
2297,0.76
2298,0.68
2299,0.84
2300,0.8
2301,0.76
2302,0.76
2303,0.8
2304,0.84
2305,0.72
2306,0.8
2307,0.68
2308,0.84
2309,-1.2
2310,0.72
2311,0.64
2312,0.64
2313,0.72
2314,0.72
2315,0.84
2316,0.8
2317,0.68
2318,0.76
2319,0.8
2320,-1.24
2321,0.72
2322,0.76
2323,0.8
2324,0.64
2325,0.8
2326,0.52
2327,0.68
2328,0.72
2329,0.72
2330,0.52
2331,0.36
2332,0.68
2333,0.44
2334,0.48
2335,0.84
2336,0.4
2337,0.84
2338,0.84
2339,0.84
2340,0.8
2341,0.72
2342,0.84
2343,0.64
2344,0.76
2345,0.64
2346,0.76
2347,0.8
2348,0.84
2349,0.6
2350,0.72
2351,0.84
2352,0.6
2353,0.84
2354,0.84
2355,0.8
2356,0.84
2357,-1.32
2358,0.72
2359,0.84
2360,0.72
2361,0.72
2362,0.72
2363,0.8
2364,0.76
2365,0.72
2366,0.8
2367,0.8
2368,0.8
2369,0.76
2370,0.84
2371,0.8
2372,0.68
2373,0.64
2374,0.72
2375,0.84
2376,0.8
2377,0.84
2378,0.84
2379,0.64
2380,0.76
2381,0.84
2382,0.76
2383,0.84
2384,0.72
2385,0.8
2386,0.84
2387,0.76
2388,0.84
2389,0.8
2390,0.72
2391,0.8
2392,0.6
2393,0.84
2394,0.48
2395,0.72
2396,0.76
2397,0.68
2398,0.8
2399,0.72
2400,0.72
2401,0.72
2402,0.8
2403,0.84
2404,0.84
2405,0.76
2406,0.8
2407,0.68
2408,0.76
2409,0.84
2410,0.72
2411,0.84
2412,0.84
2413,0.84
2414,0.76
2415,0.8
2416,0.8
2417,0.8
2418,0.68
2419,0.84
2420,0.72
2421,0.8
2422,0.8
2423,0.76
2424,0.84
2425,0.8
2426,0.8
2427,0.6
2428,0.76
2429,0.8
2430,0.84
2431,0.8
2432,0.72
2433,0.68
2434,0.72
2435,0.76
2436,0.76
2437,0.84
2438,0.84
2439,0.8
2440,0.84
2441,0.84
2442,0.68
2443,0.72
2444,0.72
2445,0.76
2446,0.72
2447,0.84
2448,0.64
2449,0.64
2450,0.76
2451,0.8
2452,0.76
2453,0.76
2454,0.76
2455,0.8
2456,0.68
2457,0.84
2458,0.84
2459,0.84
2460,0.76
2461,0.8
2462,0.72
2463,0.48
2464,0.76
2465,0.72
2466,0.76
2467,0.76
2468,0.8
2469,0.68
2470,0.84
2471,0.76
2472,0.64
2473,0.84
2474,0.8
2475,0.72
2476,0.68
2477,0.8
2478,0.52
2479,0.64
2480,0.8
2481,0.6
2482,0.56
2483,0.64
2484,0.6
2485,0.64
2486,0.8
2487,0.8
2488,0.84
2489,0.8
2490,0.76
2491,0.84
2492,0.84
2493,0.76
2494,0.76
2495,0.56
2496,0.84
2497,0.84
2498,0.72
2499,0.76
2500,0.56
2501,0.8
2502,0.8
2503,0.6
2504,0.72
2505,0.76
2506,0.8
2507,0.8
2508,0.76
2509,0.84
2510,0.84
2511,0.76
2512,0.8
2513,0.44
2514,0.8
2515,0.84
2516,0.84
2517,0.76
2518,0.84
2519,0.8
2520,0.72
2521,0.8
2522,0.84
2523,0.72
2524,0.84
2525,0.76
2526,0.8
2527,0.76
2528,0.8
2529,0.72
2530,0.84
2531,0.84
2532,0.56
2533,0.68
2534,0.52
2535,0.84
2536,0.72
2537,0.76
2538,0.84
2539,0.84
2540,0.76
2541,0.72
2542,0.52
2543,0.76
2544,0.68
2545,0.84
2546,0.76
2547,0.68
2548,0.64
2549,0.84
2550,0.84
2551,0.84
2552,0.56
2553,0.8
2554,0.8
2555,0.8
2556,0.8
2557,0.52
2558,0.84
2559,0.8
2560,0.64
2561,0.8
2562,0.68
2563,0.8
2564,0.76
2565,0.72
2566,0.8
2567,0.76
2568,0.72
2569,0.52
2570,0.84
2571,-1.2
2572,0.72
2573,0.84
2574,0.84
2575,0.64
2576,0.84
2577,0.8
2578,0.8
2579,0.8
2580,0.4
2581,0.72
2582,0.84
2583,0.8
2584,0.72
2585,0.84
2586,0.76
2587,0.84
2588,0.8
2589,0.72
2590,0.76
2591,0.68
2592,0.72
2593,0.72
2594,0.56
2595,0.84
2596,0.84
2597,0.68
2598,0.72
2599,0.68
2600,0.8
2601,0.8
2602,0.84
2603,0.68
2604,0.76
2605,0.84
2606,0.76
2607,0.72
2608,0.76
2609,0.68
2610,0.64
2611,0.76
2612,0.8
2613,0.84
2614,0.84
2615,0.84
2616,0.84
2617,0.76
2618,0.8
2619,0.72
2620,0.72
2621,0.84
2622,0.72
2623,0.6
2624,0.76
2625,0.84
2626,0.72
2627,0.64
2628,0.8
2629,0.84
2630,0.8
2631,0.76
2632,0.84
2633,0.84
2634,-1.32
2635,-1.28
2636,0.76
2637,0.84
2638,0.64
2639,0.8
2640,0.84
2641,0.84
2642,0.6
2643,0.72
2644,0.84
2645,0.84
2646,0.84
2647,0.84
2648,0.64
2649,0.68
2650,0.72
2651,0.84
2652,0.84
2653,0.6
2654,0.84
2655,0.64
2656,0.8
2657,0.8
2658,0.76
2659,0.84
2660,0.8
2661,0.8
2662,0.44
2663,0.8
2664,0.76
2665,0.6
2666,0.76
2667,0.84
2668,0.76
2669,0.84
2670,0.84
2671,0.84
2672,0.8
2673,0.84
2674,0.64
2675,0.76
2676,0.64
2677,0.72
2678,0.76
2679,0.72
2680,0.84
2681,0.8
2682,0.72
2683,0.84
2684,0.72
2685,0.84
2686,0.68
2687,0.84
2688,0.76
2689,0.76
2690,0.76
2691,0.68
2692,0.8
2693,0.84
2694,0.84
2695,0.8
2696,0.8
2697,0.68
2698,0.76
2699,0.8
2700,0.84
2701,0.84
2702,0.8
2703,0.64
2704,0.84
2705,0.6
2706,0.84
2707,0.8
2708,0.6
2709,0.76
2710,0.68
2711,0.76
2712,0.8
2713,0.72
2714,0.84
2715,0.8
2716,0.8
2717,0.76
2718,0.8
2719,0.8
2720,0.84
2721,0.76
2722,0.8
2723,0.68
2724,0.84
2725,0.84
2726,0.8
2727,0.56
2728,0.72
2729,0.8
2730,0.84
2731,0.68
2732,0.8
2733,0.76
2734,0.8
2735,0.72
2736,0.84
2737,0.52
2738,0.8
2739,0.8
2740,0.84
2741,0.84
2742,0.8
2743,0.76
2744,0.68
2745,0.8
2746,0.76
2747,0.52
2748,0.84
2749,0.52
2750,0.8
2751,0.72
2752,0.64
2753,0.84
2754,0.84
2755,0.64
2756,0.64
2757,0.84
2758,0.8
2759,0.52
2760,0.84
2761,0.84
2762,0.84
2763,0.8
2764,0.84
2765,0.84
2766,0.84
2767,0.72
2768,0.76
2769,0.84
2770,0.52
2771,0.84
2772,0.84
2773,0.84
2774,0.76
2775,0.84
2776,0.84
2777,0.72
2778,0.76
2779,0.84
2780,0.68
2781,0.8
2782,0.64
2783,0.76
2784,0.84
2785,0.84
2786,0.76
2787,0.6
2788,0.8
2789,0.72
2790,0.84
2791,0.76
2792,0.8
2793,0.84
2794,0.72
2795,0.8
2796,0.84
2797,0.84
2798,0.84
2799,0.64
2800,0.56
2801,0.52
2802,0.68
2803,0.72
2804,0.72
2805,0.56
2806,0.8
2807,0.76
2808,0.6
2809,0.56
2810,0.76
2811,0.84
2812,0.84
2813,0.72
2814,0.72
2815,0.8
2816,0.64
2817,0.76
2818,0.84
2819,0.64
2820,0.84
2821,0.8
2822,0.84
2823,0.84
2824,0.84
2825,0.76
2826,0.8
2827,0.6
2828,0.84
2829,0.76
2830,0.8
2831,0.8
2832,0.8
2833,0.84
2834,0.68
2835,0.8
2836,0.72
2837,0.56
2838,0.72
2839,0.76
2840,0.64
2841,0.84
2842,0.84
2843,0.72
2844,0.76
2845,0.8
2846,0.84
2847,0.84
2848,0.84
2849,0.76
2850,0.72
2851,0.84
2852,0.84
2853,0.68
2854,0.76
2855,0.84
2856,0.52
2857,0.8
2858,0.72
2859,0.76
2860,0.8
2861,0.76
2862,0.68
2863,0.84
2864,0.68
2865,0.76
2866,0.84
2867,-1.4
2868,0.72
2869,0.68
2870,0.76
2871,0.68
2872,0.76
2873,0.76
2874,0.8
2875,0.84
2876,0.84
2877,0.8
2878,0.76
2879,0.6
2880,0.76
2881,0.68
2882,0.84
2883,0.84
2884,0.76
2885,0.68
2886,0.76
2887,0.84
2888,0.8
2889,0.84
2890,0.72
2891,0.8
2892,0.8
2893,0.68
2894,0.64
2895,0.76
2896,0.84
2897,0.8
2898,0.8
2899,0.6
2900,0.84
2901,0.72
2902,0.72
2903,0.6
2904,0.76
2905,0.8
2906,0.76
2907,0.64
2908,0.76
2909,0.8
2910,0.84
2911,0.8
2912,0.84
2913,0.84
2914,0.84
2915,0.72
2916,0.8
2917,0.64
2918,0.68
2919,0.84
2920,0.64
2921,0.8
2922,0.84
2923,0.84
2924,0.6
2925,0.56
2926,0.72
2927,0.84
2928,0.76
2929,0.8
2930,0.72
2931,0.84
2932,0.76
2933,0.84
2934,0.6
2935,0.8
2936,0.84
2937,0.76
2938,0.76
2939,0.84
2940,0.6
2941,0.44
2942,0.84
2943,0.68
2944,0.84
2945,0.84
2946,0.8
2947,0.84
2948,0.76
2949,-1.24
2950,0.8
2951,0.8
2952,0.8
2953,0.8
2954,0.84
2955,0.68
2956,0.8
2957,0.8
2958,0.84
2959,0.76
2960,0.68
2961,0.68
2962,0.76
2963,0.84
2964,0.76
2965,0.68
2966,0.76
2967,0.84
2968,0.84
2969,0.76
2970,0.84
2971,0.76
2972,0.72
2973,0.84
2974,0.8
2975,0.76
2976,0.84
2977,0.64
2978,0.76
2979,0.68
2980,0.64
2981,0.8
2982,0.8
2983,0.84
2984,0.8
2985,0.76
2986,0.8
2987,0.76
2988,0.76
2989,0.72
2990,0.8
2991,0.84
2992,0.8
2993,0.84
2994,0.8
2995,0.76
2996,0.8
2997,0.72
2998,0.72
2999,0.76
