Episode,Cumulative_Reward
2132,0.8
2133,0.76
2134,0.68
2135,0.8
2136,0.84
2137,0.76
2138,0.76
2139,0.72
2140,0.84
2141,0.84
2142,0.72
2143,0.8
2144,0.8
2145,0.44
2146,0.72
2147,0.84
2148,0.8
2149,0.84
2150,0.68
2151,0.68
2152,0.8
2153,0.64
2154,0.8
2155,0.64
2156,0.8
2157,0.84
2158,0.84
2159,0.72
2160,0.68
2161,0.84
2162,0.84
2163,0.84
2164,0.84
2165,0.8
2166,0.8
2167,0.8
2168,0.84
2169,0.72
2170,0.64
2171,0.84
2172,0.84
2173,0.8
2174,0.72
2175,0.68
2176,-1.28
2177,0.84
2178,0.8
2179,0.84
2180,0.6
2181,0.84
2182,0.8
2183,0.56
2184,0.8
2185,0.76
2186,0.68
2187,0.76
2188,0.8
2189,0.84
2190,0.8
2191,0.84
2192,0.84
2193,0.76
2194,0.48
2195,0.8
2196,0.84
2197,0.52
2198,0.64
2199,0.76
2200,0.76
2201,0.84
2202,0.72
2203,0.76
2204,0.8
2205,0.8
2206,0.72
2207,0.76
2208,0.8
2209,0.84
2210,0.8
2211,0.6
2212,0.8
2213,0.84
2214,0.64
2215,0.84
2216,0.76
2217,0.84
2218,0.8
2219,0.84
2220,0.68
2221,0.76
2222,0.8
2223,0.8
2224,0.76
2225,0.68
2226,0.84
2227,0.76
2228,0.64
2229,0.8
2230,0.72
2231,0.84
2232,0.8
2233,0.72
2234,0.76
2235,0.8
2236,0.68
2237,0.8
2238,0.84
2239,0.8
2240,0.84
2241,0.72
2242,0.64
2243,0.72
2244,0.8
2245,0.8
2246,0.8
2247,0.64
2248,0.84
2249,0.84
2250,0.8
2251,0.84
2252,0.84
2253,0.84
2254,0.76
2255,0.8
2256,0.84
2257,0.84
2258,0.68
2259,0.84
2260,0.72
2261,0.48
2262,0.84
2263,0.84
2264,0.84
2265,0.72
2266,0.8
2267,0.8
2268,0.68
2269,0.76
2270,0.72
2271,0.64
2272,0.76
2273,0.72
2274,0.84
2275,0.8
2276,0.84
2277,0.76
2278,0.84
2279,0.84
2280,0.72
2281,0.8
2282,0.76
2283,0.84
2284,0.48
2285,0.76
2286,0.8
2287,0.68
2288,0.56
2289,0.48
2290,0.76
2291,0.68
2292,0.84
2293,0.84
2294,0.84
2295,0.68
2296,0.84
2297,0.68
2298,0.8
2299,0.8
2300,0.84
2301,0.68
2302,0.68
2303,0.84
2304,0.8
2305,0.84
2306,0.56
2307,0.76
2308,0.84
2309,0.72
2310,0.8
2311,0.84
2312,0.8
2313,0.76
2314,0.6
2315,0.76
2316,0.56
2317,0.64
2318,0.8
2319,0.76
2320,0.8
2321,0.84
2322,0.8
2323,0.76
2324,0.84
2325,0.64
2326,0.8
2327,0.8
2328,0.84
2329,0.8
2330,0.84
2331,0.72
2332,0.84
2333,0.84
2334,0.8
2335,0.52
2336,0.8
2337,0.84
2338,0.72
2339,0.76
2340,0.84
2341,0.8
2342,0.8
2343,0.8
2344,0.72
2345,0.76
2346,0.84
2347,0.72
2348,0.72
2349,0.76
2350,0.84
2351,0.68
2352,0.6
2353,0.8
2354,0.72
2355,0.68
2356,-1.28
2357,0.72
2358,0.84
2359,0.68
2360,0.76
2361,0.68
2362,0.64
2363,0.8
2364,0.8
2365,0.68
2366,0.84
2367,0.84
2368,0.84
2369,0.64
2370,0.8
2371,0.68
2372,0.8
2373,0.76
2374,0.6
2375,0.8
2376,0.84
2377,0.84
2378,0.72
2379,0.8
2380,0.64
2381,0.84
2382,0.84
2383,0.72
2384,0.8
2385,0.84
2386,0.84
2387,0.68
2388,0.84
2389,0.76
2390,0.64
2391,0.76
2392,0.64
2393,0.84
2394,0.64
2395,0.84
2396,0.84
2397,0.84
2398,0.8
2399,0.76
2400,0.64
2401,0.64
2402,0.8
2403,0.64
2404,0.56
2405,0.8
2406,0.8
2407,0.6
2408,0.84
2409,0.84
2410,0.8
2411,0.8
2412,0.84
2413,0.84
2414,0.84
2415,0.76
2416,0.84
2417,0.68
2418,0.84
2419,0.72
2420,0.84
2421,0.84
2422,0.76
2423,-1.2
2424,0.8
2425,0.84
2426,0.76
2427,0.84
2428,0.64
2429,0.8
2430,0.84
2431,0.72
2432,0.76
2433,0.8
2434,0.84
2435,0.84
2436,0.72
2437,0.84
2438,0.76
2439,0.84
2440,0.84
2441,0.8
2442,0.72
2443,0.84
2444,0.76
2445,0.76
2446,0.6
2447,0.64
2448,0.84
2449,0.84
2450,0.52
2451,0.48
2452,0.72
2453,0.8
2454,0.76
2455,0.84
2456,0.72
2457,0.8
2458,0.84
2459,0.76
2460,0.84
2461,0.84
2462,0.72
2463,0.84
2464,0.8
2465,0.6
2466,0.72
2467,0.76
2468,0.8
2469,0.4
2470,0.8
2471,0.36
2472,0.84
2473,0.8
2474,0.68
2475,0.84
2476,0.8
2477,0.56
2478,0.72
2479,0.8
2480,0.84
2481,0.8
2482,0.68
2483,0.8
2484,0.84
2485,0.8
2486,0.8
2487,0.76
2488,0.84
2489,0.72
2490,0.72
2491,0.68
2492,0.84
2493,0.8
2494,0.8
2495,0.84
2496,0.84
2497,0.68
2498,0.76
2499,0.76
2500,0.72
2501,0.8
2502,0.72
2503,0.64
2504,0.84
2505,0.84
2506,0.84
2507,0.8
2508,0.72
2509,0.72
2510,0.76
2511,0.68
2512,0.8
2513,0.84
2514,0.84
2515,0.8
2516,0.84
2517,0.8
2518,0.76
2519,0.8
2520,0.8
2521,0.76
2522,0.68
2523,0.76
2524,0.8
2525,0.84
2526,0.84
2527,0.36
2528,0.8
2529,0.8
2530,0.76
2531,0.84
2532,0.84
2533,0.76
2534,0.68
2535,0.84
2536,0.84
2537,0.72
2538,-1.24
2539,0.8
2540,0.84
2541,0.56
2542,0.8
2543,0.8
2544,0.8
2545,0.72
2546,0.8
2547,0.8
2548,0.68
2549,0.8
2550,0.84
2551,0.84
2552,0.84
2553,0.76
2554,0.76
2555,0.84
2556,0.68
2557,0.68
2558,0.68
2559,0.8
2560,0.84
2561,0.72
2562,0.64
2563,0.76
2564,0.68
2565,0.72
2566,0.8
2567,0.84
2568,0.76
2569,0.64
2570,0.68
2571,0.68
2572,0.68
2573,0.76
2574,0.8
2575,0.4
2576,0.84
2577,0.8
2578,0.84
2579,0.8
2580,0.84
2581,0.68
2582,0.68
2583,0.84
2584,0.76
2585,0.84
2586,0.84
2587,0.68
2588,0.84
2589,0.84
2590,0.8
2591,0.68
2592,0.84
2593,0.6
2594,0.8
2595,0.8
2596,0.84
2597,0.72
2598,0.84
2599,0.68
2600,0.68
2601,0.72
2602,0.8
2603,0.64
2604,0.84
2605,0.8
2606,0.8
2607,-1.28
2608,0.72
2609,0.8
2610,0.76
2611,0.76
2612,0.76
2613,0.84
2614,0.8
2615,0.84
2616,0.84
2617,0.84
2618,0.84
2619,0.8
2620,0.84
2621,0.8
2622,0.76
2623,0.84
2624,0.72
2625,0.76
2626,0.84
2627,0.8
2628,0.76
2629,0.84
2630,0.72
2631,0.6
2632,0.8
2633,0.84
2634,0.8
2635,0.84
2636,0.64
2637,0.72
2638,0.84
2639,0.8
2640,0.8
2641,0.76
2642,0.84
2643,0.8
2644,0.84
2645,0.84
2646,0.84
2647,0.76
2648,0.84
2649,0.76
2650,0.84
2651,0.68
2652,0.72
2653,0.8
2654,0.68
2655,0.8
2656,0.84
2657,0.84
2658,0.84
2659,0.64
2660,0.76
2661,0.8
2662,0.56
2663,0.8
2664,0.8
2665,0.8
2666,0.76
2667,0.76
2668,0.8
2669,0.64
2670,0.84
2671,0.72
2672,0.84
2673,0.84
2674,0.64
2675,0.84
2676,0.76
2677,0.76
2678,0.68
2679,0.8
2680,0.84
2681,0.84
2682,0.84
2683,0.8
2684,0.8
2685,0.6
2686,0.84
2687,0.84
2688,0.84
2689,0.84
2690,0.84
2691,0.84
2692,0.8
2693,0.84
2694,0.76
2695,0.76
2696,0.64
2697,0.8
2698,0.68
2699,0.84
2700,0.64
2701,0.84
2702,0.56
2703,0.8
2704,0.6
2705,0.8
2706,0.76
2707,0.76
2708,0.84
2709,0.56
2710,0.44
2711,0.72
2712,0.84
2713,0.76
2714,0.76
2715,0.84
2716,0.76
2717,0.84
2718,0.76
2719,0.76
2720,0.8
2721,0.76
2722,0.84
2723,0.8
2724,0.76
2725,0.84
2726,0.76
2727,0.76
2728,0.84
2729,0.68
2730,0.76
2731,0.64
2732,0.56
2733,0.84
2734,0.84
2735,0.64
2736,0.72
2737,0.76
2738,0.72
2739,0.84
2740,0.68
2741,0.76
2742,0.8
2743,0.68
2744,0.56
2745,0.76
2746,0.84
2747,0.84
2748,0.84
2749,0.84
2750,0.76
2751,0.84
2752,0.72
2753,0.84
2754,0.76
2755,0.84
2756,0.68
2757,0.84
2758,0.76
2759,0.84
2760,0.8
2761,0.72
2762,0.84
2763,0.84
2764,0.72
2765,0.68
2766,0.84
2767,0.76
2768,0.84
2769,0.8
2770,0.84
2771,0.84
2772,0.8
2773,0.8
2774,0.84
2775,0.76
2776,0.64
2777,0.8
2778,0.72
2779,0.8
2780,0.76
2781,0.56
2782,0.84
2783,0.72
2784,0.8
2785,0.64
2786,0.8
2787,0.84
2788,0.72
2789,0.6
2790,0.8
2791,0.72
2792,0.8
2793,0.64
2794,0.76
2795,0.84
2796,0.84
2797,0.72
2798,0.8
2799,0.76
2800,0.84
2801,0.8
2802,0.8
2803,0.76
2804,0.84
2805,0.84
2806,0.76
2807,0.76
2808,0.8
2809,0.52
2810,0.84
2811,0.76
2812,0.76
2813,0.64
2814,0.84
2815,0.8
2816,0.8
2817,0.76
2818,0.84
2819,0.8
2820,0.8
2821,0.8
2822,0.64
2823,0.8
2824,0.6
2825,0.8
2826,0.84
2827,0.8
2828,0.56
2829,0.84
2830,0.72
2831,0.64
2832,0.84
2833,0.72
2834,0.72
2835,0.6
2836,0.72
2837,0.76
2838,0.6
2839,0.8
2840,0.72
2841,0.72
2842,0.64
2843,0.76
2844,0.76
2845,0.8
2846,0.8
2847,0.84
2848,0.76
2849,0.84
2850,0.56
2851,0.76
2852,0.84
2853,0.84
2854,0.8
2855,0.8
2856,0.84
2857,0.84
2858,0.76
2859,0.84
2860,0.72
2861,0.84
2862,0.6
2863,0.76
2864,0.72
2865,0.8
2866,0.8
2867,0.64
2868,0.84
2869,0.76
2870,0.8
2871,0.84
2872,0.72
2873,0.76
2874,0.76
2875,0.76
2876,0.84
2877,0.8
2878,0.84
2879,0.76
2880,0.84
2881,0.76
2882,0.84
2883,0.64
2884,0.8
2885,0.84
2886,0.84
2887,0.84
2888,0.72
2889,0.84
2890,0.8
2891,0.84
2892,0.72
2893,0.84
2894,0.44
2895,0.72
2896,0.8
2897,0.8
2898,0.76
2899,-1.24
2900,0.8
2901,0.8
2902,0.84
2903,0.84
2904,0.52
2905,0.56
2906,0.84
2907,0.8
2908,0.84
2909,0.64
2910,0.6
2911,0.8
2912,0.72
2913,0.72
2914,0.84
2915,0.72
2916,0.68
2917,0.76
2918,0.84
2919,0.6
2920,0.8
2921,0.84
2922,0.84
2923,0.76
2924,0.84
2925,0.8
2926,-1.2
2927,0.84
2928,0.76
2929,0.84
2930,0.76
2931,0.76
2932,0.68
2933,0.76
2934,0.8
2935,0.84
2936,0.84
2937,0.8
2938,0.8
2939,0.72
2940,0.76
2941,0.72
2942,0.68
2943,0.8
2944,0.68
2945,0.84
2946,0.76
2947,0.84
2948,0.84
2949,0.8
2950,0.76
2951,0.64
2952,0.84
2953,0.8
2954,0.84
2955,0.6
2956,0.8
2957,0.68
2958,0.68
2959,0.76
2960,0.6
2961,0.6
2962,0.76
2963,0.72
2964,0.72
2965,0.84
2966,0.8
2967,0.76
2968,0.56
2969,0.76
2970,0.68
2971,0.84
2972,0.72
2973,0.68
2974,0.76
2975,0.72
2976,0.8
2977,0.84
2978,0.8
2979,0.56
2980,0.84
2981,0.8
2982,0.8
2983,0.8
2984,0.72
2985,0.72
2986,0.76
2987,0.84
2988,0.6
2989,0.8
2990,0.8
2991,0.8
2992,0.84
2993,0.76
2994,0.8
2995,0.72
2996,0.84
2997,0.76
2998,0.84
2999,0.68
